game_number,move_count,score,max_tile,avg_move_time_sec
1,1007,1040,1024,0.4184032334116507
2,2746,4644,4096,0.28371286843696475
3,3577,6124,4096,0.2825568394851578
4,1895,3628,2048,0.3136681435919689
5,3323,6328,4096,0.27063505483828787
6,1923,3228,2048,0.3439324548079579
7,978,1356,1024,0.346433048355555
8,531,736,512,0.3956794604069769
9,3238,6216,4096,0.2893072907905508
10,1939,3788,2048,0.29154360202122376
11,796,916,1024,0.4075786950600207
12,1640,2104,2048,0.3644140122867212
13,1943,3128,2048,0.3220045832831775
14,3247,5728,4096,0.28165358464681883
15,960,1220,1024,0.37420717949668564
16,5257,10208,8192,0.2427080435423609
17,2577,3892,4096,0.32252116003469483
18,3186,4516,4096,0.31634194785068415
19,3529,5824,4096,0.3062006783370561
20,2783,4944,4096,0.2906513845496498
21,810,820,1024,0.4476507504781087
22,2786,4516,4096,0.29848476715936817
23,3440,6016,4096,0.8243236851553585
24,1892,2840,2048,0.3554978344203554
25,925,1088,1024,0.40942645614211626
26,518,528,512,0.5061200742095594
27,3746,7284,4096,0.2638599929870671
28,1738,1972,2048,0.3874948577584551
29,2776,4152,4096,0.3335586819765547
30,3718,6276,4096,0.3043909578184853
31,1669,2476,2048,0.3520210312111353
32,3338,5748,4096,0.2872546692677356
33,1875,3368,2048,0.2988175961812337
34,3559,6052,4096,0.2863590500936913
35,1294,1544,2048,0.3814910255959819
36,3688,6448,4096,0.2875995812472966
37,3690,6184,4096,0.2881880941752819
38,2705,4152,4096,0.3210094861755089
39,1809,2632,2048,0.3603458579829413
40,2899,4360,4096,0.3243400223216504
41,1858,2772,2048,0.34832089825005014
42,4222,7280,8192,0.3037591546929205
43,5390,9644,8192,0.27396258723979094
44,2862,4460,4096,0.29361678444364536
45,3733,6780,4096,0.2613865319442851
46,1946,2900,4096,0.32830088258647233
47,3482,5684,4096,0.29215156963541206
48,3460,6084,4096,0.29233380528543723
49,663,608,1024,0.4631475359426185
50,1908,2476,2048,0.3372232776517888
51,5067,9732,8192,0.2595202749194726
52,3301,5688,4096,0.28224472897011593
53,1660,2780,2048,0.32881411184747533
54,2980,5176,4096,0.2834023393240551
55,1731,2392,2048,0.36502916932725826
56,1706,2084,2048,0.36804766000924327
57,3386,5456,4096,0.29541190038118853
58,522,512,512,0.4907781735233877
59,2788,4244,4096,0.3188313182491483
60,6325,12212,8192,0.24637386020464389
61,3719,7348,4096,0.2709999133836008
62,3507,5836,4096,0.2797927121542307
63,1873,4172,2048,0.27790852975412544
64,1025,1376,2048,0.37850125917574257
65,1876,2724,2048,0.3356843514483112
66,2667,4064,4096,0.345364587334689
67,3646,5752,4096,0.297390276759258
68,3248,4672,4096,0.33757394361378523
69,1223,4012,2048,0.34936612001327055
70,3721,6200,4096,0.29219682483832
71,3581,7004,4096,0.2909497984359132
72,3564,6168,4096,0.3186766173435515
73,2723,4264,4096,0.32684303660888336
74,3790,7344,4096,0.2714329954816672
75,3233,5024,4096,0.3162988197534327
76,2744,4452,4096,0.30950480577897055
77,3422,5744,4096,0.307517866235529
78,1872,3012,2048,0.3439827060852295
79,2618,5216,4096,0.28909548208675284
80,3560,5768,4096,0.31145797847362044
81,6044,13064,8192,0.26864228380349675
82,3052,5484,4096,0.3208865066343335
83,3216,4464,4096,0.32480383245506095
84,899,1272,1024,0.40849521958390383
85,2832,4556,4096,0.3209045012455202
86,2505,3748,4096,0.3484227253767307
87,2605,4308,4096,0.3225287715670243
88,5611,10296,8192,0.27227559456785316
89,1339,1816,2048,0.4122285654154885
90,3787,6676,4096,0.2980663090165196
91,3691,6816,4096,0.27952606417692893
92,3682,6680,4096,0.30487514908452323
93,1890,2540,2048,0.36811857904706685
94,646,588,1024,0.5067183668768442
95,4598,7692,8192,0.3138824880719444
96,2713,4252,4096,0.34099234033676695
97,807,864,1024,0.4682750341469766
98,3726,6828,4096,0.29764117000567547
99,1880,2824,2048,0.35169251751392444
100,3692,6132,4096,0.308780785177795
