game_number,move_count,score,max_tile,avg_move_time_sec
1,44,88,64,0.016386595639315518
2,56,148,64,0.015793881246021817
3,32,12,32,0.014857940375804901
4,55,140,64,0.015131742304021662
5,92,340,128,0.014852103979691215
6,54,100,64,0.014980770923473217
7,87,280,128,0.014494336884597251
8,86,268,128,0.014850544375042582
9,97,352,128,0.016057422480632348
10,51,132,64,0.014440036287494734
11,84,256,128,0.0146260971114749
12,109,364,128,0.014644548433636306
13,99,332,128,0.01484434532396721
14,110,364,128,0.014201309464194558
15,57,144,64,0.016029813833404006
16,58,148,64,0.01634762615993105
17,110,284,128,0.015171100876548074
18,58,144,64,0.015280883887718463
19,85,260,128,0.015272844538969151
20,50,132,64,0.015068821907043457
21,108,352,128,0.015278937640013519
22,50,120,64,0.014984750747680664
23,84,260,128,0.016290886061532155
24,105,340,128,0.014980795269920712
25,112,360,128,0.014617289815630232
26,71,192,128,0.01472239762964383
27,27,28,32,0.014631191889444986
28,90,284,128,0.014646124839782716
29,86,240,128,0.01586493780446607
30,97,320,128,0.0155331473989585
31,98,360,128,0.015585106246325434
32,112,312,128,0.014545048986162459
33,21,24,32,0.01551432836623419
34,58,148,64,0.014639172060736295
35,79,252,128,0.0144684556164319
36,117,356,128,0.016259922940506894
37,110,324,128,0.01531116312200373
38,87,264,128,0.015071164602520823
39,100,340,128,0.015005288124084472
40,83,232,128,0.014760580407567772
41,88,268,128,0.014757524837147106
42,85,256,128,0.016112358429852654
43,80,232,128,0.01467967927455902
44,58,148,64,0.015324452827716696
45,22,12,16,0.014630220153115013
46,102,360,128,0.014929878945444144
47,59,104,64,0.01523863663107662
48,58,156,64,0.01476213027691019
49,63,152,64,0.015355522670443095
50,86,268,128,0.01663664884345476
51,108,308,128,0.01584645774629381
52,99,320,128,0.014779165537670405
53,59,140,64,0.014696848594536216
54,74,232,128,0.01475060308301771
55,60,152,64,0.014937770366668702
56,56,156,64,0.014860732214791434
57,55,148,64,0.017480256340720438
58,110,324,128,0.015940562161532314
59,82,256,128,0.015590740413200565
60,59,116,64,0.015335216360577083
61,87,264,128,0.015032283191023201
62,112,332,128,0.015272745064326696
63,28,36,32,0.01509674106325422
64,82,264,128,0.01600241079563048
65,55,140,64,0.01559337702664462
66,89,272,128,0.015350237321317866
67,82,284,128,0.014922671201752453
68,85,276,128,0.015041037166819853
69,55,124,64,0.015045018629594283
70,56,100,64,0.015036527599607195
71,57,144,64,0.015086374784770765
72,54,120,64,0.015784970036259404
73,117,356,128,0.015750774970421426
74,88,224,128,0.01501818136735396
75,57,76,64,0.014839937812403628
76,110,348,128,0.014915015480735086
77,43,88,64,0.014686268429423487
78,89,264,128,0.015751008237345834
79,65,176,128,0.01640465442950909
80,55,132,64,0.015139341354370117
81,49,124,64,0.015260715873873964
82,89,272,128,0.015030753746461333
83,58,144,64,0.014815116750782934
84,54,160,64,0.015283328515511972
85,60,152,64,0.014641074339548747
86,54,132,64,0.01468874348534478
87,52,132,64,0.014631560215583215
88,109,336,128,0.016473538285001702
89,109,320,128,0.015263179026612448
90,41,96,64,0.014868189648884098
91,98,356,128,0.01497317820179219
92,100,344,128,0.014719598293304444
93,31,40,32,0.014487904887045584
94,59,144,64,0.015199281401553397
95,110,312,128,0.01624263199892911
96,48,128,64,0.014852926135063171
97,104,360,128,0.015064202822171725
98,108,308,128,0.014813317192925347
99,59,148,64,0.014666977575269797
100,101,332,128,0.015118240129829633
