game_number,move_count,score,max_tile,avg_move_time_sec
1,28,56,32,0.01720116819654192
2,58,128,64,0.016471069434593463
3,57,144,64,0.016280216083191988
4,105,284,128,0.015538276944841658
5,104,344,128,0.015013020772200365
6,44,96,64,0.01498378948731856
7,88,204,128,0.015265838666395708
8,104,352,128,0.01659890780082116
9,111,360,128,0.01556382737718187
10,55,132,64,0.015128521485762162
11,84,264,128,0.015239261445545015
12,88,288,128,0.015163627537814054
13,86,244,128,0.01501423813575922
14,84,232,128,0.016518127350580124
15,112,308,128,0.01578275433608464
16,107,368,128,0.015288983550027151
17,58,140,64,0.015426068470395845
18,101,356,128,0.015279987070820119
19,56,144,64,0.015161160911832536
20,59,120,64,0.017594729439686922
21,115,344,128,0.016192060968150263
22,85,256,128,0.01583086743074305
23,60,140,64,0.015432759126027425
24,25,52,32,0.015494918823242188
25,56,148,64,0.015434988907405309
26,91,300,128,0.015237905166961335
27,67,236,128,0.015502506227635625
28,111,316,128,0.016584737880809886
29,57,132,64,0.015212615331013998
30,84,264,128,0.015917795045035227
31,61,160,64,0.015343955305756116
32,84,252,128,0.015797427722385952
33,59,88,64,0.016065807665808726
34,50,36,64,0.015635342597961427
35,114,340,128,0.018366855487488863
36,75,232,128,0.015655136108398436
37,56,156,64,0.014318185193198068
38,55,136,64,0.014035966179587625
39,98,304,128,0.013971591482357102
40,105,328,128,0.013983778726486932
41,55,140,64,0.015151314301924273
42,88,248,128,0.015771023251793602
43,58,156,64,0.014827633726185766
44,52,96,64,0.015463705246265117
45,106,300,128,0.014813459144448335
46,44,120,64,0.014964916489341042
47,47,116,64,0.014937380526928192
48,111,336,128,0.016442148535101262
49,85,268,128,0.016317087061264935
50,54,144,64,0.016812408411944355
51,55,132,64,0.015119899402965199
52,111,352,128,0.01523744737779772
53,57,136,64,0.0154276312443248
54,56,112,64,0.015304871967860631
55,57,140,64,0.01516279421354595
56,82,252,128,0.01512708315035192
57,86,276,128,0.017005443572998047
58,100,332,128,0.015720438957214356
59,105,336,128,0.01521445456005278
60,41,60,32,0.015000587556420303
61,110,360,128,0.014818685705011542
62,59,152,64,0.015053959216101694
63,79,260,128,0.01680607735356198
64,89,264,128,0.015986372915546547
65,102,340,128,0.015742026123346065
66,111,328,128,0.015576115599623672
67,55,136,64,0.015509999882091176
68,53,148,64,0.015249486239451283
69,54,128,64,0.015445965307730215
70,114,280,128,0.016433454396431905
71,108,336,128,0.01556451232345016
72,82,280,128,0.015017041345921958
73,84,208,128,0.015342167445591517
74,87,244,128,0.015114173121835994
75,97,244,128,0.015288148958658435
76,57,148,64,0.01715172801101417
77,99,328,128,0.015558305412831933
78,86,268,128,0.014896642330080964
79,112,356,128,0.01488958512033735
80,99,376,128,0.015078898632165157
81,60,144,64,0.015649052460988362
82,106,328,128,0.01758444309234619
83,72,244,128,0.015795032183329265
84,28,36,32,0.01586369957242693
85,111,336,128,0.0152044102952287
86,59,88,64,0.015475976265082925
87,109,260,128,0.015424494349628413
88,55,96,64,0.015117454528808593
89,53,140,64,0.017620891894934314
90,55,148,64,0.015275291963057085
91,113,288,128,0.014959917659253147
92,82,268,128,0.014815051381180926
93,99,324,128,0.014957697704584912
94,59,116,64,0.015173087685795153
95,99,340,128,0.015692079910124192
96,85,232,128,0.015594804988187902
97,105,328,128,0.015431992212931315
98,55,144,64,0.014918019554831765
99,86,284,128,0.0148343984470811
100,29,56,32,0.015327642703878468
