game_number,move_count,score,max_tile,avg_move_time_sec
1,236,1376,256,0.0033542170362957455
2,228,1248,256,0.003654443381125467
3,352,2452,512,0.0032239210876551542
4,205,1296,256,0.003375249955712295
5,116,616,128,0.003526204618914374
6,460,3068,512,0.0031483624292456586
7,356,2536,512,0.0031084619211346914
8,349,2480,512,0.0032490905171479057
9,346,2444,512,0.003154303986213111
10,448,3176,512,0.002927883395126888
11,226,1340,256,0.003079369004848784
12,115,676,128,0.002934157330056895
13,399,2848,512,0.002577877881234152
14,178,924,256,0.002633409553699279
15,183,1084,256,0.0029218796172428654
16,408,2772,512,0.0032958458451663748
17,353,2596,512,0.00295028065149237
18,436,2984,512,0.0032551835436339773
19,457,3112,512,0.0028205178759551936
20,400,2780,512,0.002981230020523071
21,129,636,128,0.0037370190139888793
22,300,2196,512,0.003546159267425537
23,130,624,128,0.002577352523803711
24,237,1360,256,0.003470034538945065
25,347,2536,512,0.003437165224586509
26,238,1448,256,0.003318518149752577
27,355,2564,512,0.003185393105090504
28,431,3044,512,0.00260890608873832
29,351,2556,512,0.0031207626701420187
30,454,3120,512,0.0026405970955735263
31,522,4636,1024,0.0020091935592592906
32,574,4960,1024,0.0019326849681575123
33,208,1212,256,0.0021323802379461434
34,228,1404,256,0.0021083971910309373
35,207,1420,256,0.0021425284049361223
36,271,2088,512,0.0021700340003544994
37,234,1408,256,0.002259626347794492
38,231,1484,256,0.0023290739431009663
39,205,1176,256,0.002285688679392745
40,151,1024,256,0.001205267495666908
41,352,2544,512,0.0012521723454648798
42,212,1284,256,0.0010707378387451172
43,342,2504,512,0.0011027110250372636
44,233,1288,256,0.001439824124774196
45,118,504,128,0.0011717828653626523
46,110,600,128,0.001780059120871804
47,405,2772,512,0.0010358192302562573
48,117,464,128,0.0011166996426052516
49,324,2368,512,0.0010630098389990536
50,238,1300,256,0.0011112689971923828
51,289,2204,512,0.0010470684011914739
52,406,2804,512,0.0010645113555081372
53,375,2628,512,0.001045917510986328
54,122,664,128,0.0011879733351410412
55,285,2272,512,0.0010836701644094367
56,461,2960,512,0.0010117750105785445
57,233,1372,256,0.0011064228581768249
58,316,2360,512,0.0010580209237110766
59,345,2376,512,0.0010504314864891162
60,182,1000,256,0.0010022448969411327
61,354,2624,512,0.0013423100703180172
62,235,1416,256,0.0027750776169147896
63,233,1324,256,0.003950681809192052
64,123,624,128,0.00385810689228337
65,416,2836,512,0.0033892628092032214
66,237,1220,256,0.0024192594777682663
67,337,2356,512,0.0020392591946202855
68,397,2800,512,0.00180964626052818
69,275,2228,512,0.0012307141043923118
70,188,1156,256,0.0011975270636538243
71,230,1448,256,0.0011633499808933424
72,350,2424,512,0.0012048006057739258
73,116,656,128,0.0013878571576085583
74,403,2732,512,0.001256947481898457
75,228,1364,256,0.0012381902912206818
76,442,3072,512,0.0012089014053344727
77,416,2888,512,0.00114738425383201
78,236,1408,256,0.0013168292530512406
79,407,2896,512,0.0011767157758483136
80,233,1444,256,0.0012159685208562106
81,409,2740,512,0.0012074910049625015
82,466,3072,512,0.001156274852834546
83,347,2568,512,0.0013682897221458062
84,355,2572,512,0.0011704344145009216
85,178,1192,256,0.0012336540757940057
86,204,1268,256,0.0012613640112035414
87,342,2424,512,0.001244680923328065
88,442,3000,512,0.0012038929969476898
89,239,1292,256,0.001334142485423068
90,379,2740,512,0.001291811623485233
91,302,2248,512,0.001175933326316985
92,232,1292,256,0.001183236467427221
93,470,3072,512,0.00111635999476656
94,233,1344,256,0.0012074100101454575
95,214,1284,256,0.0012780060277921017
96,376,2724,512,0.0011505376785359484
97,346,2604,512,0.001184291233217096
98,448,3088,512,0.0011393300124577113
99,344,2388,512,0.0013223394405010136
100,279,2040,512,0.0012897026581576221
