game_number,move_count,score,max_tile,avg_move_time_sec
1,425,2980,512,0.4156246757507324
2,412,2864,512,0.38893662147151614
3,229,1508,256,0.5054528328008526
4,404,2856,512,0.40153437970888495
5,583,5180,1024,0.3534966488440695
6,458,3220,512,0.3712346309137136
7,464,3336,512,0.3587287340698571
8,704,5836,1024,0.31873165748336096
9,347,2584,512,0.4493302776765411
10,464,3348,512,0.3691754849820301
11,462,3204,512,0.3761008079949911
12,228,1452,256,0.4513462238144456
13,446,3264,512,0.3732275054059221
14,354,2592,512,0.4224096570311293
15,358,2740,512,0.7388506428489472
16,585,5124,1024,0.7310890601231501
17,348,2644,512,0.6699569444546755
18,457,3260,512,0.3613140337837603
19,446,3024,512,0.383455956463322
20,426,3116,512,0.5734380338113633
21,234,1352,256,1.1186120815766163
22,455,3324,512,0.46359221123077055
23,397,3032,512,0.41130509184349695
24,347,2608,512,0.509632461696262
25,462,3380,512,0.41949196914573766
26,470,3448,512,0.4029360274051098
27,410,2964,512,0.4165154939744531
28,463,3156,512,0.38785949793541663
29,711,5692,1024,0.34258060448615696
30,224,1460,256,0.5946664639881679
31,470,3104,512,0.7664766007281364
32,228,1476,256,0.8988155220684252
33,454,3168,512,0.3871828863799309
34,461,3300,512,0.4005104083559777
35,693,5528,1024,0.36336709617020246
36,704,5792,1024,0.34526833587072114
37,711,6000,1024,0.34941050204881974
38,460,3352,512,0.393884831926097
39,463,3272,512,0.3938598838789674
40,462,3312,512,0.4109037273373955
41,875,7076,1024,0.2916983220236642
42,453,3292,512,0.35482251091508676
43,458,3116,512,0.3675720780176887
44,398,2648,512,0.3872488018256336
45,407,2944,512,0.41670284810171665
46,451,3172,512,0.378076171134898
47,463,3308,512,0.35951650631865467
48,470,3404,512,0.3495850628994881
49,450,3072,512,0.38180542680952284
50,423,2944,512,0.42177667516343137
51,234,1456,256,0.4884286436260256
52,240,1400,256,0.4676568875710169
53,438,3176,512,0.39819753333313823
54,707,5796,1024,0.3216949628805676
55,442,3396,512,0.38065121346469377
56,463,3420,512,0.3727440962781144
57,817,6596,1024,0.30838591407533084
58,466,3236,512,0.46576857669159066
59,463,3164,512,0.4273834367550218
60,460,3236,512,0.39393793292667556
61,433,3072,512,0.3805437891918297
62,471,3376,512,0.4162627916680273
63,469,3188,512,0.40227413431667824
64,411,2788,512,0.4036708017335321
65,708,5852,1024,0.3268978508178797
66,695,5864,1024,0.32948982183881803
67,476,3240,512,0.36765101476877676
68,434,3072,512,0.3746927070178194
69,231,1408,256,0.46354636588653964
70,682,5532,1024,0.346926260903434
71,464,3200,512,0.367176656065316
72,470,3208,512,0.36775584322340943
73,233,1408,256,0.4768230802511453
74,431,3068,512,0.3863846840825269
75,446,3276,512,0.3899337946032195
76,401,2912,512,0.36545698422743494
77,705,5620,1024,0.3350148877353533
78,466,3360,512,0.37676322818314056
79,450,3260,512,0.3755750454796685
80,809,6552,1024,0.32054597603523244
81,236,1524,256,0.4660138447405928
82,230,1460,256,0.4908471542855968
83,789,6532,1024,0.3214751743394008
84,459,3260,512,0.369768788871682
85,437,3060,512,0.3817336684779117
86,460,3260,512,0.3546264632888462
87,470,3244,512,0.3751028806605238
88,444,3100,512,0.3836989606822933
89,469,3136,512,0.3653704006788827
90,456,3204,512,0.38617407805041265
91,349,2788,512,0.43629192144617995
92,445,2872,512,0.38830390405119136
93,447,3424,512,0.3768466153667544
94,470,3316,512,0.3420499360307734
95,458,3536,512,0.3622259536684861
96,233,1420,256,0.4402502442634157
97,671,5576,1024,0.3336394490499255
98,454,3212,512,0.38813169779756523
99,460,3456,512,0.35965634014295494
100,448,3116,512,0.35297974039401325
