game_number,move_count,score,max_tile,avg_move_time_sec
1,407,3004,512,0.0012439416140244692
2,455,3156,512,0.0011428964007031786
3,223,1192,256,0.0012492438602875167
4,466,3168,512,0.001253451912188223
5,115,588,128,0.0014614457669465438
6,406,2708,512,0.0011026148725612997
7,234,1284,256,0.0011918931944757446
8,239,1400,256,0.0011154298503029795
9,321,2296,512,0.001214135844388112
10,322,2300,512,0.0010483553690939958
11,341,2484,512,0.0009643744863023506
12,180,1124,256,0.00040869580374823674
13,351,2460,512,0.0003879593308494981
14,316,2396,512,0.00039938658098631266
15,230,1404,256,0.00041081698044486667
16,448,3152,512,0.0003999801618712289
17,226,1452,256,0.00040492336306951744
18,241,1348,256,0.00039784344400113056
19,235,1380,256,0.0003995154766326255
20,459,3188,512,0.00039789100098454094
21,453,3040,512,0.00038638283348504547
22,341,2336,512,0.00041099167988796736
23,435,2924,512,0.00039598585545331583
24,111,620,128,0.00041726473215464
25,199,1312,256,0.0004245683775475277
26,177,1096,256,0.0004359611683646164
27,441,2800,512,0.0003902041722857763
28,238,1400,256,0.00039532805691246223
29,388,2752,512,0.0003911447279232065
30,233,1428,256,0.0003922824695898228
31,325,2232,512,0.0003899662311260517
32,443,3100,512,0.0003871514081416765
33,459,3112,512,0.00039011668535619
34,352,2536,512,0.0003911500627344305
35,211,1248,256,0.00041570708649983336
36,301,2476,512,0.0004030866084304759
37,118,636,128,0.00043817495895644365
38,220,1348,256,0.00040109916166825726
39,402,2780,512,0.00039231658574953604
40,453,3136,512,0.0003885096535251104
41,357,2588,512,0.0004013125635996586
42,404,2744,512,0.00038748802524982113
43,351,2536,512,0.0003887622105090367
44,379,2592,512,0.0003816301401183599
45,340,2296,512,0.00038531597922830023
46,232,1416,256,0.00040527869915140085
47,357,2516,512,0.0003956993754838361
48,176,1148,256,0.0004187673330307007
49,235,1456,256,0.0003940389511433054
50,225,1444,256,0.000393116209242079
51,443,2948,512,0.00039341648868190517
52,412,2916,512,0.0003930249260467233
53,235,1424,256,0.00040025609604855803
54,237,1464,256,0.0003899924362762065
55,228,1340,256,0.00039357156084294907
56,119,624,128,0.0004070225883932675
57,744,6108,1024,0.00043849022157730597
58,425,2952,512,0.00042656281415153955
59,229,1272,256,0.00044201867549179945
60,348,2620,512,0.0004707588546577541
61,233,1400,256,0.00044500469649810136
62,431,2920,512,0.0004447894970391577
63,421,3052,512,0.00042497064042261267
64,431,3032,512,0.0004577465234389161
65,406,2900,512,0.00044405577805241926
66,402,2700,512,0.00041729122845094596
67,348,2580,512,0.0004176929079253098
68,171,1064,256,0.00042171366730628656
69,232,1368,256,0.00042020144133732236
70,230,1324,256,0.0004536836043648098
71,242,1424,256,0.0004080543833330643
72,353,2508,512,0.0003924173944057216
73,471,3240,512,0.00037985192236120787
74,437,3064,512,0.000396378253090027
75,433,2892,512,0.0004233713788743933
76,236,1512,256,0.00040409827636460127
77,226,1276,256,0.0004233164069926844
78,351,2408,512,0.0003862183997434089
79,104,512,128,0.00038842283762418304
80,229,1436,256,0.000393197005492631
81,224,1384,256,0.00040556916168757847
82,381,2796,512,0.00039177303864887066
83,233,1260,256,0.0004161621879610381
84,230,1240,256,0.0005204884902290676
85,219,1272,256,0.00040707196274848836
86,211,1328,256,0.0004133906974611689
87,233,1372,256,0.0004311129770565442
88,380,2824,512,0.00041238759693346523
89,236,1396,256,0.00040199493957778155
90,466,3132,512,0.0003896895396351303
91,292,2348,512,0.00038483453123536827
92,117,624,128,0.000392966800265842
93,408,2892,512,0.0003891131457160501
94,341,2580,512,0.0003863240966349403
95,429,3088,512,0.0003831603310324929
96,446,3040,512,0.0004029503852262625
97,238,1188,256,0.00039619357646012506
98,232,1372,256,0.0004090779814226874
99,106,452,128,0.0004684812617751787
100,348,2408,512,0.00043254063047211747
