game_number,move_count,score,max_tile,avg_move_time_sec
1,41,48,32,0.025832868203884217
2,50,48,64,0.026115403175354004
3,82,156,128,0.02598330451221001
4,43,64,64,0.025846043298410816
5,29,44,16,0.026122167192656417
6,50,44,64,0.02583284378051758
7,85,136,128,0.025174671060898726
8,103,168,128,0.025518866418634805
9,32,44,32,0.025638066232204437
10,51,80,64,0.025985114714678598
11,37,52,32,0.02759613861908784
12,73,120,64,0.027363114161034152
13,54,84,64,0.029119703504774306
14,78,92,128,0.027281849812238645
15,47,48,64,0.02654346506646339
16,55,52,64,0.027393518794666637
17,60,80,64,0.026170992851257326
18,54,64,64,0.026659656454015662
19,66,116,64,0.028045589273626156
20,52,80,64,0.026276487570542555
21,142,196,256,0.02497322290716037
22,59,96,64,0.02624061956244
23,83,104,128,0.025052056255110776
24,39,48,32,0.025173425674438477
25,22,28,16,0.027721123261885208
26,140,248,256,0.02651150737489973
27,55,208,64,0.026589575680819426
28,41,108,32,0.029362190060499237
29,73,120,64,0.02648342798833978
30,89,112,128,0.029088304283913603
31,40,44,32,0.03006577491760254
32,42,60,32,0.027589048658098494
33,84,72,128,0.025426955450148808
34,81,116,128,0.026439092777393484
35,53,68,64,0.027904312565641583
36,59,96,64,0.02682464809741004
37,56,68,64,0.029016890696116855
38,40,88,64,0.030968189239501953
39,82,100,128,0.03149119819082865
40,92,144,128,0.02829378065855607
41,41,32,32,0.02679682359462831
42,40,44,32,0.028759509325027466
43,62,88,64,0.02617377619589529
44,60,40,64,0.02586999734242757
45,48,40,64,0.02572566270828247
46,52,64,64,0.025868984369131234
47,47,52,64,0.027871268860837246
48,66,92,64,0.02696405757557262
49,50,40,64,0.025910305976867675
50,69,72,64,0.02622250197590261
51,46,48,64,0.026234725247258724
52,36,68,32,0.026570134692721896
53,96,180,128,0.025603003799915314
54,24,32,32,0.026010980208714802
55,42,44,32,0.02585999738602411
56,97,152,128,0.027355614396714672
57,54,44,64,0.026299768024020724
58,81,104,128,0.02577448479923201
59,45,56,64,0.02789955668979221
60,38,28,32,0.025750906843888133
61,44,140,64,0.02606462890451605
62,98,196,128,0.026450278807659537
63,75,108,64,0.02516993204752604
64,58,84,64,0.025630346659956307
65,43,76,32,0.025552583295245502
66,38,64,32,0.025845740970812346
67,68,108,64,0.025834136149462533
68,64,84,64,0.027177315205335617
69,59,112,64,0.02546734729055631
70,39,44,32,0.02832343639471592
71,47,88,64,0.026771748319585273
72,83,124,128,0.026026642466165935
73,58,72,64,0.027580923047559016
74,61,88,64,0.02670859899677214
75,47,84,64,0.02650739791545462
76,38,40,32,0.02688691490574887
77,67,56,64,0.02735099863650194
78,23,16,16,0.027450271274732506
79,20,8,16,0.027104008197784423
80,30,40,32,0.02824718157450358
81,42,48,32,0.027779851640973772
82,62,80,64,0.02646005538202101
83,95,116,128,0.02669213947496916
84,52,72,64,0.027948668369880088
85,53,76,64,0.02651224046383264
86,56,112,64,0.031134541545595442
87,55,44,64,0.0323195067319003
88,30,20,32,0.02813881238301595
89,45,56,64,0.028043799930148654
90,56,100,64,0.025904165846960887
91,39,64,64,0.02748898970775115
92,38,44,32,0.027371205781635485
93,66,84,64,0.027590679399894947
94,17,20,16,0.028569726382984835
95,51,68,64,0.025890462538775277
96,53,60,64,0.029761008496554393
97,70,92,64,0.02856194632393973
98,41,52,64,0.026747040632294446
99,66,60,64,0.026333537968722256
100,77,80,128,0.026383025305611745
