game_number,move_count,score,max_tile,avg_move_time_sec
1,7076,25124,8192,0.0034069673296689583
2,3863,14232,4096,0.003639188974347412
3,13536,41536,16384,0.003340833787376999
4,3517,9336,4096,0.00423372188413011
5,3642,8820,4096,0.003615318386846686
6,3902,10172,4096,0.0036252265951683556
7,1105,2472,1024,0.004201844806584837
8,11257,34176,16384,0.0032628220902715978
9,10079,32260,16384,0.003166739057602775
10,2761,7164,4096,0.003788411811571629
11,11805,32436,16384,0.003347740492443067
12,11055,32108,16384,0.0031883790340967062
13,8423,21220,8192,0.003027360852280125
14,7301,22152,8192,0.003355054884083613
15,4894,15708,8192,0.003424048959648653
16,3682,11888,4096,0.003495241040318379
17,5554,18344,8192,0.0035301362347765967
18,7258,27556,8192,0.0035363091486943724
19,4462,14280,4096,0.003425418395517333
20,5423,16048,8192,0.0034185473206252955
21,3712,11868,4096,0.003759514090829882
22,3776,12916,4096,0.0036918212170318023
23,9499,30492,16384,0.0032218404915072014
24,5602,18064,8192,0.0034656911524480177
25,6965,24716,8192,0.003383304502839077
26,6574,15288,8192,0.00377131534776029
27,4703,13244,4096,0.004179260869140755
28,3686,12136,4096,0.004202184635727417
29,5271,13872,8192,0.004127041390262865
30,4763,14340,8192,0.004081692736663914
31,5723,13064,8192,0.003685166780377484
32,2941,8268,4096,0.004038147276171775
33,3346,9372,4096,0.004162632485598914
34,8178,29072,8192,0.004060974824279875
35,8619,28292,16384,0.004161286760696002
36,7745,25180,8192,0.0038318915394831656
37,5676,17988,8192,0.003952586667650262
38,10309,33208,16384,0.003954227038435381
39,6609,12448,8192,0.0037441147241348543
40,1898,5908,2048,0.004457933382691523
41,2947,8932,4096,0.004576570347765562
42,5544,17116,8192,0.004261835872008859
43,3802,11420,4096,0.004355395486140364
44,3762,12460,4096,0.004641625743036508
45,4519,9536,4096,0.004191265087207879
46,6291,17488,8192,0.003821528520706897
47,7522,26508,8192,0.004027001625107692
48,3791,12624,4096,0.004461258830636763
49,11571,30428,16384,0.004193668841038174
50,5488,14260,8192,0.003270426705349291
51,7100,21172,8192,0.0030618500373732877
52,6617,23804,8192,0.0030942970628696606
53,7505,23568,8192,0.0029569658575496383
54,7301,20640,8192,0.0029577196926111196
55,6985,18104,8192,0.0028371757324371664
56,3377,6044,4096,0.002648433214254834
57,11040,36768,16384,0.0028530573283416637
58,5980,17188,8192,0.0027055931729217837
59,3363,10808,4096,0.0030850828172477836
60,6469,19384,8192,0.0029531100154162595
61,3250,7748,4096,0.002813757162827712
62,6528,18128,8192,0.0028561961782329224
63,5766,17056,8192,0.003014933058176031
64,4356,12224,4096,0.0029198820707007655
65,10318,37336,16384,0.002922886793732204
66,3823,10336,4096,0.0031145672944089113
67,3851,13424,4096,0.0031995672400788313
68,6580,21856,8192,0.003068039844826
69,4271,11228,8192,0.002810231697584477
70,5900,23108,8192,0.0030614924026747883
71,7139,25140,8192,0.0028252709494667036
72,7498,26588,8192,0.0028747765023920116
73,9113,30544,8192,0.0034902396401445416
74,2940,6304,4096,0.0036738746831206236
75,7467,16612,8192,0.0035227921747596164
76,4504,11708,4096,0.00395221772668205
77,4271,12444,4096,0.004117041889048661
78,10925,39228,16384,0.0038519845347109866
79,3772,12832,4096,0.0041323268148072325
80,7555,22040,8192,0.0038270943374684283
81,10974,34816,16384,0.003688028868113317
82,3772,14868,4096,0.007449627617889598
83,6894,22716,8192,0.0080129885832607
84,9169,31704,16384,0.007965865188758393
85,4056,14768,4096,0.008173637547671678
86,1785,3460,2048,0.008257223310924712
87,3794,11296,4096,0.00797985218422125
88,3387,8908,4096,0.00808955512991478
89,2220,6232,2048,0.008504556857787811
90,5661,17680,8192,0.00808544749401627
91,4772,9948,4096,0.007495593594985156
92,6332,15180,8192,0.007798837357808425
93,7438,21176,8192,0.004327076421882812
94,7852,24404,8192,0.0027903717692506842
95,4954,14432,8192,0.003087777450385958
96,4713,11352,4096,0.00280426981695488
97,6122,13836,8192,0.0027873549575082855
98,3882,9956,4096,0.0029665132210096217
99,4192,10008,4096,0.0029242560836195038
100,5636,14500,8192,0.0029124898890217116
