game_number,move_count,score,max_tile,avg_move_time_sec
1,7021,23196,8192,0.03125499605945739
2,2947,7124,4096,0.030988013902113403
3,3771,13256,4096,0.03190961702215801
4,7532,25548,8192,0.0303583877300621
5,11328,30564,16384,0.030396077550400448
6,5746,20004,8192,0.030453148595223724
7,13226,47112,16384,0.0318156690978254
8,3808,10988,4096,0.033557086494289526
9,12413,33104,16384,0.035826030154371497
10,11167,34148,16384,0.0368096322886058
11,8908,27688,16384,0.03523743893996343
12,6652,20608,8192,0.03556849436091861
13,4105,12452,4096,0.03698969595905634
14,2070,4900,2048,0.03534742588006356
15,7493,23960,8192,0.03507443650389615
16,13094,38428,16384,0.03237295689720479
17,6462,17504,8192,0.03232454973195441
18,12185,46412,16384,0.03234762311911162
19,2064,4768,2048,0.032383578230244243
20,9333,27848,16384,0.032329071044513144
21,3745,9564,4096,0.032264275799128654
22,2979,7776,4096,0.032245753554939305
23,7854,23364,8192,0.03361781668899804
24,6659,17772,8192,0.03463882708230844
25,6096,20280,8192,0.03429030026663633
26,6618,23592,8192,0.035672663561560736
27,7285,25432,8192,0.03603154285852436
28,10387,31224,16384,0.035300190781358
29,13891,38500,16384,0.03648748062108524
30,3723,10128,4096,0.035075165525483024
31,6816,21560,8192,0.033278684765800065
32,12405,41640,16384,0.03318328225098517
33,5539,14168,8192,0.034084357645434576
34,6712,19384,8192,0.03656995999798871
35,5636,12996,8192,0.03657403243527165
36,10200,29584,16384,0.03646622935930888
37,3665,8692,4096,0.03608210356791706
38,4098,12720,4096,0.03377012446660888
39,7535,19064,8192,0.033678165649687446
40,5637,14920,8192,0.033760887607522355
41,3864,8992,4096,0.03379910573455858
42,8845,27664,16384,0.03372094724190444
43,5615,13648,8192,0.033760735994986094
44,7029,24356,8192,0.033766686042930004
45,5685,13624,8192,0.033716657901921604
46,3848,9704,4096,0.033725304687841025
47,3972,10396,4096,0.033731561352959336
48,7497,21000,8192,0.03368095574385964
49,2612,7856,4096,0.03382324816439455
50,11993,26668,16384,0.033621374982059186
51,7093,19208,8192,0.03366975395732919
52,4890,10392,8192,0.033722865313352494
53,2082,4764,2048,0.03377600064309713
54,4642,12408,4096,0.033721336050826584
55,2613,8200,4096,0.033852008307888
56,3831,8760,4096,0.033727616997432285
57,5887,14200,8192,0.033676420344305256
58,5784,18036,8192,0.03378414044241688
59,5694,16272,8192,0.03378895859907584
60,7823,22048,8192,0.03370732790549424
61,4683,9284,4096,0.03368440810722239
62,6717,18812,8192,0.0336998666843098
63,9429,25752,16384,0.03371827457499588
64,7797,17064,8192,0.033650674926358586
65,1711,3712,2048,0.03370723454036746
66,5599,18412,8192,0.03373274992227256
67,7580,24560,8192,0.033719481170020195
68,3747,10532,4096,0.03369539713649582
69,3737,11584,4096,0.033735873579883245
70,2049,4728,2048,0.033758393492915095
71,7629,26824,8192,0.03372231766099088
72,7276,24092,8192,0.033720626059045106
73,7608,19544,8192,0.03367028542873611
74,11072,37544,16384,0.033709116366212766
75,3634,9520,4096,0.033767118516962936
76,4777,14276,8192,0.03376482155424345
77,3612,8888,4096,0.03371780747723078
78,2208,4984,2048,0.03377391711093378
79,6590,17808,8192,0.033618769623983615
80,3631,8104,4096,0.033728697056351405
81,8918,29092,8192,0.03367871715766375
82,2920,9856,4096,0.0337694912740629
83,5325,19152,8192,0.03374065842426999
84,11065,33560,16384,0.03365275414885303
85,6687,21320,8192,0.03365275377433575
86,9280,26192,16384,0.033625905421273465
87,4320,8984,4096,0.03362345099449158
88,4074,7340,4096,0.033637587264524
89,3747,11048,4096,0.03376093094018672
90,1828,4816,2048,0.03377904516341128
91,3754,11404,4096,0.03371368771737474
92,3963,10020,4096,0.033687107676723345
93,3068,8440,2048,0.03368330056229035
94,6630,21200,8192,0.0337186426418759
95,6159,18488,8192,0.03368334314191781
96,4351,11392,4096,0.03372718635248716
97,3992,12952,4096,0.03383270282305792
98,2078,6552,2048,0.0337541640321146
99,4247,9740,4096,0.03363074031413963
100,7868,20504,8192,0.033655317925412945
